,source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,lr_probs,cellchat_pvals,specificity_rank,magnitude_rank
13250,PDO_SN38_PDO,Fibroblast_DMSO_CAF,CCN2,LRP6,0.21552113,0.203,0.045874014,0.025554195,-0.0040067285,0.017570037,0.7469183,0.0,1.0,1.0,0.9157385236906448
1450,Fibroblast_DMSO_CAF,Fibroblast_SN38_CAF,WNT5B,FZD6_LRP6,0.21690778,0.0,0.045891084,0.12693197,0.023638442,0.01918891,0.7469535,0.0,1.0,1.0,0.9165587241917297
12852,PDO_DMSO_PDO_CAF,PDO_DMSO_PDO_CAF,PCSK9,LDLR,0.7275563,0.0,0.40186548,0.20235927,0.4334694,0.055110633,0.89727926,0.0,1.0,1.0,0.916896867866239
15350,PDO_SN38_PDO_CAF,PDO_DMSO_PDO,LAMA5,ITGA9_ITGB1,0.73831314,0.0,0.3902139,0.37292495,0.7279583,0.08148507,0.8959154,0.0,1.0,0.3998190764219686,0.9173050492566865
8892,Fibroblast_SN38_PDO_CAF,Fibroblast_DMSO_PDO_CAF,FSTL5,GP6,0.22346517,0.0,0.04593485,0.552173,0.55566365,0.07017011,0.74704355,0.0,1.0,0.3998190764219686,0.9173787610944304
1562,Fibroblast_DMSO_CAF,Fibroblast_SN38_PDO_CAF,COL1A1,GP6,1.0952756,0.0,0.36388943,1.8388941,1.7407051,0.19480552,0.89261353,0.0,1.0,2.9379918984830634e-05,0.9173787610944304
8572,Fibroblast_SN38_PDO_CAF,Fibroblast_DMSO_CAF,LAMB1,ITGA6_ITGB1,0.21446371,1.0,0.04595525,-0.37370473,-0.9692664,0.003332466,0.74708545,0.0,1.0,1.0,0.9181986344205029
10203,Fibroblast_SN38_PDO_CAF,PDO_DMSO_PDO_CAF,THBS2,NOTCH3,0.21988332,0.0,0.045960672,0.25302145,0.37209982,0.049065933,0.74709666,0.0,1.0,0.7804060149161045,0.9190183441917017
6389,Fibroblast_SN38_CAF,Fibroblast_DMSO_PDO_CAF,NCAM1,ROBO1,0.21475728,0.0,0.045973446,0.2830095,0.33395374,0.024992658,0.74712294,0.0,1.0,0.8910919850242398,0.9198378904297799
8946,Fibroblast_SN38_PDO_CAF,Fibroblast_DMSO_PDO_CAF,LGALS3BP,ITGB1,0.9644658,0.0,0.38964728,0.30740058,0.4528503,0.016670953,0.8958476,0.0,1.0,1.0,0.920163555433312
15002,PDO_SN38_PDO_CAF,Fibroblast_SN38_CAF,LAMC2,ITGA6_ITGB1,0.22077231,1.0,0.045979448,-0.119248815,-0.44380233,0.015484325,0.7471352,0.0,1.0,1.0,0.9206572731564889
15428,PDO_SN38_PDO_CAF,PDO_DMSO_PDO_CAF,ACTR2,LDLR,0.72684205,0.0,0.40031612,0.15586345,0.3064001,0.029499909,0.8971011,0.0,1.0,1.0,0.9209806680011231
12497,PDO_DMSO_PDO_CAF,Fibroblast_SN38_PDO_CAF,CALM1,PDE1C,0.21474081,0.0,0.04598613,0.16547793,0.21737146,0.024165448,0.747149,0.0,1.0,1.0,0.9214764923935782
7261,Fibroblast_SN38_CAF,PDO_DMSO_PDO,COL6A3,ITGA9_ITGB1,0.73697096,0.0,0.38928849,0.5108154,0.9044888,0.05323031,0.89580464,0.0,1.0,0.36696027006979837,0.9217979563537206
13135,PDO_DMSO_PDO_CAF,PDO_SN38_PDO_CAF,LAMB2,ITGA9_ITGB1,0.22188947,0.231,0.04598616,0.0043164585,-0.02525878,0.017660033,0.747149,0.0,1.0,1.0,0.922295548162797
3943,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_PDO_CAF,LGALS1,ITGB1,0.96428823,0.0,0.38904354,0.663044,0.7962644,0.05067475,0.89577526,0.0,1.0,0.18624709043693902,0.9230242179482154
544,Fibroblast_DMSO_CAF,Fibroblast_DMSO_CAF,WNT5A,LRP6,0.2157945,0.0,0.046004962,0.27963397,0.074002594,0.033647414,0.7471876,0.0,1.0,1.0,0.923114440485892
8267,Fibroblast_SN38_CAF,PDO_SN38_PDO_CAF,TGFB1,ITGB5,0.21692905,0.912,0.04600911,-0.014416028,-0.12206468,0.008772595,0.7471962,0.0,1.0,1.0,0.9239331693846091
1478,Fibroblast_DMSO_CAF,Fibroblast_SN38_PDO_CAF,ANGPT1,ITGB1,0.9219786,0.0,0.38878933,0.5577855,0.622588,0.038747247,0.89574474,0.0,1.0,0.3998190764219686,0.9242508736936323
6669,Fibroblast_SN38_CAF,Fibroblast_SN38_CAF,HSPG2,DAG1,0.21693188,1.0,0.04604897,-0.4382201,-1.0281359,0.0033603935,0.7472779,0.0,1.0,1.0,0.9247517348806928
7539,Fibroblast_SN38_CAF,PDO_DMSO_PDO_CAF,FN1,ITGA9,0.9819647,0.0,0.38859156,0.67674774,0.98504317,0.044131566,0.895721,0.0,1.0,0.38075390480291244,0.9250688627591247
5698,Fibroblast_DMSO_PDO_CAF,PDO_SN38_PDO_CAF,THBS1,PTPRJ,0.72581136,0.0,0.41356483,0.5235233,0.7310282,0.057955857,0.89859426,0.0,1.0,0.32368241027967426,0.9254779227715226
15059,PDO_SN38_PDO_CAF,Fibroblast_SN38_CAF,TGFB1,LPP,1.0908002,0.0,0.3449194,0.078889,0.07062176,0.013129311,0.89002043,0.0,1.0,1.0,0.925570136995886
7325,Fibroblast_SN38_CAF,PDO_DMSO_PDO,LAMB2,RPSA,0.21482842,0.148,0.046060495,0.025217466,0.08214626,0.016670115,0.7473016,0.0,1.0,1.0,0.925570136995886
11092,PDO_DMSO_PDO,Fibroblast_DMSO_PDO_CAF,LAMC1,CD44,0.81116915,0.0,0.38842896,0.22131334,0.32008106,0.011111445,0.89570147,0.0,1.0,1.0,0.9258870263966261
1860,Fibroblast_DMSO_CAF,Fibroblast_SN38_PDO_CAF,TIMP3,CD44,0.8004708,0.0,0.38834718,0.7469716,0.97066426,0.060841426,0.89569163,0.0,1.0,0.05485124645320014,0.926296173604144
15198,PDO_SN38_PDO_CAF,Fibroblast_SN38_PDO_CAF,LGALS3BP,CD33,0.22817355,0.0,0.046069812,0.2930836,0.26149058,0.028343655,0.74732065,0.0,1.0,0.9441339612072379,0.9263883757519293
15004,PDO_SN38_PDO_CAF,Fibroblast_SN38_CAF,LGALS3BP,CD33,0.22817934,0.0,0.046073347,0.29310936,0.25004303,0.02834583,0.7473279,0.0,1.0,1.0,0.927206451170563
3227,Fibroblast_DMSO_CAF,PDO_SN38_PDO_CAF,PKM,CD44,0.72513306,0.803,0.41145644,-0.01560121,-0.3662095,0.008860184,0.89836115,0.0,1.0,1.0,0.927933197652687
6887,Fibroblast_SN38_CAF,Fibroblast_SN38_PDO_CAF,CALM1,INSR,0.21903023,1.0,0.046088863,-0.114070415,-0.2623271,0.01213744,0.7473597,0.0,1.0,1.0,0.9280243632735258
8921,Fibroblast_SN38_PDO_CAF,Fibroblast_DMSO_PDO_CAF,LAMA2,CD44,0.81092155,0.0,0.38777027,0.46834776,0.7569674,0.022556053,0.89562213,0.0,1.0,1.0,0.9283425623180599
1107,Fibroblast_DMSO_CAF,Fibroblast_SN38_CAF,COL1A1,ITGA3_ITGB1,1.0895962,0.0,0.34106368,1.4056807,1.3416572,0.041225262,0.889469,0.0,1.0,0.039920521084898485,0.9288421120825548
223,Fibroblast_DMSO_CAF,Fibroblast_DMSO_CAF,EGF,CAV1,0.2386111,0.0,0.04609851,0.7764045,0.5087578,0.16154927,0.7473795,0.0,1.0,0.06970151097433956,0.9288421120825548
11158,PDO_DMSO_PDO,Fibroblast_SN38_CAF,AGRN,ITGB1,0.91535187,0.0,0.38764188,0.12990706,0.09387693,0.014575209,0.89560664,0.0,1.0,1.0,0.9295709165976911
15505,PDO_SN38_PDO_CAF,PDO_DMSO_PDO_CAF,FGFR4,TNFRSF10A,0.21688528,0.0,0.046114754,0.10540412,0.167432,0.05445061,0.74741274,0.0,1.0,1.0,0.9296596976193852
13702,PDO_SN38_PDO,Fibroblast_SN38_PDO_CAF,ADAM17,ITGB1,0.92160237,0.0,0.38758445,0.21672076,0.29840776,0.011639386,0.8955997,0.0,1.0,1.0,0.9303900360511499
8224,Fibroblast_SN38_CAF,PDO_SN38_PDO_CAF,NID1,ITGAV,0.21504122,0.0,0.046123207,0.17712697,0.23252466,0.018313998,0.74742997,0.0,1.0,1.0,0.930477119905751
2278,Fibroblast_DMSO_CAF,PDO_DMSO_PDO_CAF,COL3A1,ITGA2_ITGB1,1.0416298,0.0,0.3874998,1.492597,1.4107168,0.038068093,0.89558953,0.0,1.0,0.028395399800005022,0.930799660667247
10143,Fibroblast_SN38_PDO_CAF,PDO_DMSO_PDO_CAF,LGALS8,ITGA3,0.21545193,0.001,0.046131227,0.064623386,0.0036177188,0.017954282,0.7474464,0.0,1.0,1.0,0.9312943789633855
1146,Fibroblast_DMSO_CAF,Fibroblast_SN38_CAF,COL4A6,ITGA2_ITGB1,0.72430086,0.0,0.45993546,0.96408653,1.4269106,0.11898331,0.9033346,0.0,1.0,0.003913981358137487,0.9316190395269816
3574,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,LAMA5,CD44,0.9395109,0.0,0.3874069,0.27307045,0.09245223,0.012371383,0.8955783,0.0,1.0,1.0,0.9316190395269816
12648,PDO_DMSO_PDO_CAF,PDO_DMSO_PDO,CDH1,IGF1R,0.724128,0.0,0.45857498,0.08635534,0.13893408,0.018435413,0.9032052,0.0,1.0,1.0,0.9320287937101539
3484,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,FBLN1,ITGB1,1.0289967,0.0,0.3874022,0.574629,0.6394771,0.030253757,0.8955777,0.0,1.0,0.40688355051853886,0.9320287937101539
6169,Fibroblast_SN38_CAF,Fibroblast_DMSO_PDO_CAF,ADAM23,ITGB3,0.22660625,0.0,0.046156246,0.65983385,0.584582,0.0980123,0.74749756,0.0,1.0,0.3998190764219686,0.9321114748140195
15239,PDO_SN38_PDO_CAF,Fibroblast_SN38_PDO_CAF,SERPINE2,LRP1,1.0756128,0.0,0.3873173,0.33127868,0.42577785,0.017229343,0.8955675,0.0,1.0,1.0,0.9324385910218933
11444,PDO_DMSO_PDO,PDO_DMSO_PDO,BMP4,ACVR2A_BMPR1A,0.21787171,0.0,0.046209145,0.057545945,0.18378295,0.03209742,0.7476057,0.0,1.0,1.0,0.9329284074793825
5661,Fibroblast_DMSO_PDO_CAF,PDO_SN38_PDO_CAF,PSAP,SORT1,0.72646964,0.0,0.3871578,0.3405122,0.5043628,0.0385564,0.8955482,0.0,1.0,0.3998190764219686,0.93325831491019
9268,Fibroblast_SN38_PDO_CAF,Fibroblast_SN38_CAF,LAMA5,DAG1,0.21738774,1.0,0.046217766,-0.29761383,-0.68159103,0.0056661544,0.74762326,0.0,1.0,1.0,0.9337451769812037
2460,Fibroblast_DMSO_CAF,PDO_DMSO_PDO_CAF,PKM,CD44,0.72284275,0.841,0.40658584,-0.017927125,-0.386617,0.008755302,0.8978162,0.0,1.0,1.0,0.93407821095015
13816,PDO_SN38_PDO,Fibroblast_SN38_PDO_CAF,ST6GAL1,EGFR,0.7532998,0.0,0.38702658,0.44516337,0.88133967,0.0515097,0.89553237,0.0,1.0,0.3998190764219686,0.93407821095015
4783,Fibroblast_DMSO_PDO_CAF,PDO_DMSO_PDO,GRN,SORT1,0.21610029,0.0,0.046275932,0.113914415,0.10854401,0.026055176,0.74774194,0.0,1.0,1.0,0.9345617833412091
5285,Fibroblast_DMSO_PDO_CAF,PDO_SN38_PDO,HSPG2,DAG1,0.731974,0.0,0.38676512,0.070324056,0.14123133,0.028223936,0.8955008,0.0,1.0,1.0,0.9353083772658624
25,Fibroblast_DMSO_CAF,Fibroblast_DMSO_CAF,AGRN,DAG1,0.21517214,1.0,0.046293277,-0.20128687,-0.56990236,0.009405528,0.7477773,0.0,1.0,1.0,0.9353782265811249
15516,PDO_SN38_PDO_CAF,PDO_DMSO_PDO_CAF,HSPG2,DAG1,0.86943996,0.0,0.38671038,0.16333117,0.23508224,0.028219938,0.89549416,0.0,1.0,1.0,0.9361287026279022
7600,Fibroblast_SN38_CAF,PDO_DMSO_PDO_CAF,LAMB2,ITGA2_ITGB1,0.21541217,1.0,0.04632243,-0.10996779,-0.28571936,0.0057748747,0.74783665,0.0,1.0,1.0,0.9361945067226747
5658,Fibroblast_DMSO_PDO_CAF,PDO_SN38_PDO_CAF,PKM,CD44,0.722513,0.926,0.40942875,-0.0182058,-0.2452575,0.00881652,0.89813536,0.0,1.0,1.0,0.9365389295638298
12021,PDO_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,COL6A3,CD44,0.93924904,0.0,0.3865465,0.3831511,0.08836228,0.008082855,0.8954743,0.0,1.0,1.0,0.9365389295638298
13637,PDO_SN38_PDO,Fibroblast_SN38_CAF,LAMC2,DAG1,0.21767813,0.302,0.046325296,0.022970617,0.067397594,0.030505141,0.74784243,0.0,1.0,1.0,0.937010623787581
3173,Fibroblast_DMSO_CAF,PDO_SN38_PDO_CAF,LAMC1,DAG1,0.74465877,0.0,0.38650256,0.41947636,0.42997047,0.0424463,0.895469,0.0,1.0,0.3998190764219686,0.9373595117946101
9318,Fibroblast_SN38_PDO_CAF,Fibroblast_SN38_CAF,NLGN1,NRXN3,0.22342883,0.993,0.046326607,0.041678146,-0.15630674,0.008683467,0.7478451,0.0,1.0,1.0,0.9382344936637482
7105,Fibroblast_SN38_CAF,Fibroblast_SN38_PDO_CAF,NRXN3,NLGN1,0.22342883,0.993,0.046326607,0.041678146,-0.15630674,0.008683467,0.7478451,0.0,1.0,1.0,0.9382344936637482
1266,Fibroblast_DMSO_CAF,Fibroblast_SN38_CAF,LAMA4,ITGAV_ITGB8,0.7290946,0.0,0.38611025,1.0977274,1.130858,0.06127577,0.89542145,0.0,1.0,0.05181208633610417,0.9385907055855471
5304,Fibroblast_DMSO_PDO_CAF,PDO_SN38_PDO,LAMA3,ITGA3_ITGB1,0.72161937,0.0,0.41323265,0.47615004,0.810077,0.04292579,0.8985576,0.0,1.0,0.3998190764219686,0.9385907055855471
3012,Fibroblast_DMSO_CAF,PDO_SN38_PDO_CAF,COL1A1,ITGA9_ITGB1,1.0871775,0.0,0.33134332,1.4703938,1.436692,0.07937366,0.8880397,0.0,1.0,0.005843496837833927,0.9386423687743463
12754,PDO_DMSO_PDO_CAF,PDO_DMSO_PDO_CAF,APP,LRP6,0.78161496,0.0,0.38609427,0.06318104,0.1242539,0.023186093,0.8954195,0.0,1.0,1.0,0.9390011888471486
8037,Fibroblast_SN38_CAF,PDO_SN38_PDO_CAF,CALR,LRP1,0.7617523,0.023,0.3860742,0.031416453,-0.08155072,0.014433927,0.8954171,0.0,1.0,1.0,0.9394117147241376
898,Fibroblast_DMSO_CAF,Fibroblast_DMSO_PDO_CAF,RELN,ITGA3_ITGB1,0.21858454,0.033,0.04634067,0.040814146,0.00080032647,0.016920594,0.7478738,0.0,1.0,1.0,0.939457996739643
3198,Fibroblast_DMSO_CAF,PDO_SN38_PDO_CAF,LTBP1,ITGB5,0.8985255,0.0,0.3858788,0.527334,0.55169535,0.018620715,0.8953934,0.0,1.0,1.0,0.9402328942036887
34,Fibroblast_DMSO_CAF,Fibroblast_DMSO_CAF,ANXA1,GRM7,0.21773298,0.0,0.04634078,0.13069648,-0.010346651,0.026323047,0.74787396,0.0,1.0,1.0,0.9402734617151727
15201,PDO_SN38_PDO_CAF,Fibroblast_SN38_PDO_CAF,LRIG1,EGFR,0.7526823,0.0,0.38557172,0.2905338,0.40536755,0.017211562,0.89535606,0.0,1.0,1.0,0.9410542437830689
14098,PDO_SN38_PDO,PDO_DMSO_PDO_CAF,ZP3,CHRNA7,0.21686652,0.0,0.046343703,0.06857074,0.17438276,0.026731944,0.74787986,0.0,1.0,1.0,0.9410887637226495
3488,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,FGF2,CD44,0.938899,0.0,0.3853959,0.67663306,0.84773517,0.03165339,0.8953347,0.0,1.0,0.3998190764219686,0.94146498228486
14737,PDO_SN38_PDO_CAF,Fibroblast_DMSO_PDO_CAF,CEACAM1,EGFR,0.7780156,0.0,0.38529658,0.5621598,0.9554824,0.08296397,0.8953226,0.0,1.0,0.228854648297781,0.9418757632212154
12483,PDO_DMSO_PDO_CAF,Fibroblast_SN38_PDO_CAF,BMP4,ACVR2A_BMPR1A,0.21731588,0.004,0.04634394,0.058554195,0.062022626,0.032191057,0.74788034,0.0,1.0,1.0,0.9419039027837879
4310,Fibroblast_DMSO_PDO_CAF,Fibroblast_SN38_CAF,PAM,FAP,0.9035836,0.0,0.38522646,0.38648167,0.48157215,0.01662693,0.8953141,0.0,1.0,1.0,0.9426974522771359
11717,PDO_DMSO_PDO,PDO_SN38_PDO,COL6A3,ITGA2_ITGB1,0.2162787,1.0,0.046367265,-0.20938575,-0.61867344,0.0020581915,0.74792784,0.0,1.0,1.0,0.9427188789203005
1013,Fibroblast_DMSO_CAF,Fibroblast_SN38_CAF,ANGPT1,ITGB1,0.9145812,0.0,0.38519683,0.5509458,0.62855977,0.038389217,0.8953105,0.0,1.0,0.3998190764219686,0.94310836033647
5105,Fibroblast_DMSO_PDO_CAF,PDO_DMSO_PDO_CAF,PKM,CD44,0.7202227,0.96,0.40458214,-0.020531714,-0.265665,0.008712155,0.8975893,0.0,1.0,1.0,0.9435193107099065
12628,PDO_DMSO_PDO_CAF,PDO_DMSO_PDO,APP,TNFRSF21,0.7812369,0.999,0.38514465,-0.042993974,-0.05698037,0.014051827,0.89530414,0.0,1.0,1.0,0.9435193107099065
15054,PDO_SN38_PDO_CAF,Fibroblast_SN38_CAF,TGFB1,ACVR1_TGFBR2,0.22090456,1.0,0.046368062,-0.22607169,-0.5843289,0.006186983,0.74792945,0.0,1.0,1.0,0.9435336921538979
7403,Fibroblast_SN38_CAF,PDO_DMSO_PDO,WNT5A,PTPRK,0.8671962,0.0,0.3847373,0.3878204,0.1854169,0.031611696,0.89525455,0.0,1.0,1.0,0.9443413382786728
13742,PDO_SN38_PDO,Fibroblast_SN38_PDO_CAF,COL6A3,GP6,0.21860525,1.0,0.0463807,0.24132556,-0.17535572,0.014172888,0.74795514,0.0,1.0,1.0,0.9443483425062896
16037,PDO_SN38_PDO_CAF,PDO_SN38_PDO_CAF,TNFSF9,TRAF2,0.2253761,0.0,0.046380717,0.16655016,0.22939171,0.071877725,0.74795514,0.0,1.0,1.0,0.9451628299991844
15001,PDO_SN38_PDO_CAF,Fibroblast_SN38_CAF,LAMC2,ITGA3_ITGB1,0.22152297,0.096,0.046389785,0.036467135,0.004540384,0.02625444,0.7479736,0.0,1.0,1.0,0.9459771546542882
892,Fibroblast_DMSO_CAF,Fibroblast_DMSO_PDO_CAF,PTN,ITGAV_ITGB3,0.22744708,0.0,0.046416122,0.8179748,0.54612845,0.1542431,0.7480271,0.0,1.0,0.08815665958798774,0.9467913164933061
10931,PDO_DMSO_PDO,Fibroblast_DMSO_CAF,LAMA5,CD44,0.93863404,0.0,0.38452515,0.2721797,0.11530906,0.012279358,0.8952287,0.0,1.0,1.0,0.9472197632396229
488,Fibroblast_DMSO_CAF,Fibroblast_DMSO_CAF,TGFB2,ENG,0.22759962,0.0,0.04643429,0.64018583,0.48225984,0.122854225,0.7480639,0.0,1.0,0.2263171070304694,0.9476053155379421
2850,Fibroblast_DMSO_CAF,PDO_SN38_PDO,TGFB1,LPP,0.93847257,1.0,0.3843783,-0.022611655,-0.051858455,0.014631309,0.89521074,0.0,1.0,1.0,0.947631135099048
5914,Fibroblast_SN38_CAF,Fibroblast_DMSO_CAF,FN1,ITGA6,0.98071635,0.0,0.38424554,0.4310627,0.3357131,0.013102155,0.89519453,0.0,1.0,1.0,0.9480425489416642
11603,PDO_DMSO_PDO,PDO_DMSO_PDO_CAF,LAMA5,ITGA3_ITGB1,0.21623626,1.0,0.046442565,-0.29171723,-0.6798437,0.004893519,0.7480808,0.0,1.0,1.0,0.948419151809899
10176,Fibroblast_SN38_PDO_CAF,PDO_DMSO_PDO_CAF,SEMA4D,MET,0.22362214,1.0,0.046462167,-0.19707626,-0.4655559,0.006512106,0.74812055,0.0,1.0,1.0,0.949232825330877
15335,PDO_SN38_PDO_CAF,PDO_DMSO_PDO,HSPG2,DAG1,0.86859393,0.0,0.38421115,0.16201556,0.29781985,0.02803756,0.89519036,0.0,1.0,1.0,0.9492770420681095
2746,Fibroblast_DMSO_CAF,PDO_SN38_PDO,LAMA4,DAG1,0.7282201,0.0,0.38416785,1.0441796,1.0931649,0.0778158,0.89518505,0.0,1.0,0.00964464118306856,0.9496886235429632
10126,Fibroblast_SN38_PDO_CAF,PDO_DMSO_PDO_CAF,LAMB1,ITGA9_ITGB1,0.21571207,1.0,0.046475023,-0.12801966,-0.31993634,0.011224637,0.7481466,0.0,1.0,1.0,0.950046336122576
13540,PDO_SN38_PDO,Fibroblast_SN38_CAF,ADAM17,ITGB1,0.91420496,0.0,0.3840031,0.20988107,0.30437955,0.011531836,0.89516497,0.0,1.0,1.0,0.9501002468507669
2862,Fibroblast_DMSO_CAF,PDO_SN38_PDO,THBS2,CD47,0.21559359,1.0,0.04647921,-0.012828723,-0.2221091,0.010061382,0.74815506,0.0,1.0,1.0,0.9508596842066932
15142,PDO_SN38_PDO_CAF,Fibroblast_SN38_PDO_CAF,COL6A3,GP6,0.2189354,1.0,0.046500273,0.24168594,-0.29102248,0.014209428,0.74819773,0.0,1.0,1.0,0.951672869604926
15999,PDO_SN38_PDO_CAF,PDO_SN38_PDO_CAF,PKM,CD44,0.71929955,0.99,0.40694177,-0.02139496,-0.24522436,0.008762966,0.8978563,0.0,1.0,1.0,0.9517471578108415
2176,Fibroblast_DMSO_CAF,PDO_DMSO_PDO_CAF,ADAM10,TSPAN14,0.7192783,0.0,0.40791,0.29989675,0.28067613,0.03153614,0.89796525,0.0,1.0,0.8384402733727132,0.9521589898329539
2154,Fibroblast_DMSO_CAF,PDO_DMSO_PDO,VEGFA,ITGA9,0.7284264,0.0,0.383397,0.16924904,0.23038432,0.042755023,0.8950908,0.0,1.0,1.0,0.9521589898329539
13357,PDO_SN38_PDO,Fibroblast_DMSO_CAF,PSAP,SORT1,0.23758423,1.0,0.046508133,-0.23920557,-0.5440171,0.004631668,0.74821365,0.0,1.0,1.0,0.9524858923389687
2083,Fibroblast_DMSO_CAF,PDO_DMSO_PDO,NAMPT,INSR,0.719141,0.0,0.41919374,0.39464647,0.47671974,0.026542498,0.8992085,0.0,1.0,0.7123610546389149,0.952982778805582
2349,Fibroblast_DMSO_CAF,PDO_DMSO_PDO_CAF,GNAI2,IGF1R,0.22260137,1.0,0.046508558,-0.031167828,-0.34288436,0.0075728362,0.74821454,0.0,1.0,1.0,0.9532987524305155
9349,Fibroblast_SN38_PDO_CAF,Fibroblast_SN38_CAF,SERPINE2,LRP1,0.7188967,0.074,0.440482,0.1313711,0.20886773,0.01959431,0.9014312,0.0,1.0,1.0,0.9533947356960835
2043,Fibroblast_DMSO_CAF,PDO_DMSO_PDO,LAMA4,ITGA9_ITGB1,0.7276239,0.0,0.38284367,1.1374216,1.2590663,0.13208821,0.895023,0.0,1.0,0.0022221767325504133,0.953806734149375
10798,Fibroblast_SN38_PDO_CAF,PDO_SN38_PDO_CAF,THBS2,NOTCH3,0.22090974,0.0,0.04651237,0.25526574,0.34616464,0.0496549,0.7482223,0.0,1.0,0.7689685063226979,0.9541114499012581
12906,PDO_DMSO_PDO_CAF,PDO_SN38_PDO,APP,LRP6,0.78029037,0.0,0.38276744,0.061103046,0.18965879,0.02298631,0.89501363,0.0,1.0,1.0,0.9546308556243467
12494,PDO_DMSO_PDO_CAF,Fibroblast_SN38_PDO_CAF,CALM1,FAS,0.21604931,0.0,0.046518564,0.15869251,0.18210751,0.027295772,0.7482348,0.0,1.0,1.0,0.9549239847728883
14856,PDO_SN38_PDO_CAF,Fibroblast_DMSO_PDO_CAF,VEGFA,ITGAV,0.84764624,0.0,0.3827106,0.22095454,0.31251898,0.02133681,0.89500666,0.0,1.0,1.0,0.9550429785860481
2554,Fibroblast_DMSO_CAF,PDO_SN38_PDO,ADAM10,NRCAM,0.71872294,0.0,0.40674365,0.29689094,0.33859026,0.03809346,0.897834,0.0,1.0,0.5656387630168828,0.9550429785860481
662,Fibroblast_DMSO_CAF,Fibroblast_DMSO_PDO_CAF,COL1A1,GP6,1.0848343,0.0,0.3219264,1.7892772,1.7196181,0.17234091,0.88659835,0.0,1.0,3.637013559192416e-05,0.9557363570670937
3181,Fibroblast_DMSO_CAF,PDO_SN38_PDO_CAF,LAMC3,ITGA2_ITGB1,0.24769151,0.0,0.04655027,0.25415802,0.15115556,0.043457787,0.74829894,0.0,1.0,1.0,0.9557363570670937
2905,Fibroblast_DMSO_CAF,PDO_SN38_PDO_CAF,ADAM10,CD44,0.7185359,0.0,0.40635076,0.1619525,-0.1217193,0.011045681,0.89778966,0.0,1.0,1.0,0.9558673488079662
3219,Fibroblast_DMSO_CAF,PDO_SN38_PDO_CAF,NRG1,ADGRL1,0.8258325,0.0,0.38237143,0.79528856,1.0631282,0.06546549,0.89496493,0.0,1.0,0.03148746797599793,0.9562795960082302
14077,PDO_SN38_PDO,PDO_DMSO_PDO_CAF,SEMA3C,NRP1_PLXNA3,0.21576603,1.0,0.046554755,-0.056684587,-0.11743945,0.005963554,0.748308,0.0,1.0,1.0,0.9565485668055629
13360,PDO_SN38_PDO,Fibroblast_DMSO_CAF,PSEN1,NOTCH2,0.71830285,0.0,0.4538119,0.21288773,0.2572046,0.022714816,0.9027478,0.0,1.0,1.0,0.9566918845614021
883,Fibroblast_DMSO_CAF,Fibroblast_DMSO_PDO_CAF,PLAU,PLAUR,0.2230953,0.0,0.04656068,0.5242605,0.39548147,0.09397012,0.74832004,0.0,1.0,0.3998190764219686,0.9573606140099828
5585,Fibroblast_DMSO_PDO_CAF,PDO_SN38_PDO_CAF,LAMA3,CD44,0.71822673,0.0,0.4061115,0.24927697,0.15272582,0.012785414,0.89776266,0.0,1.0,1.0,0.9579289980387325
7543,Fibroblast_SN38_CAF,PDO_DMSO_PDO_CAF,GRN,SORT1,0.21988079,0.0,0.04658081,0.10920524,0.06872517,0.026226833,0.7483607,0.0,1.0,1.0,0.9581724987020379
5007,Fibroblast_DMSO_PDO_CAF,PDO_DMSO_PDO_CAF,FN1,ITGA3_ITGB1,1.0617272,0.0,0.38205555,0.67218083,0.8969782,0.021893354,0.89492613,0.0,1.0,0.613446450591407,0.9583414517039237
5573,Fibroblast_DMSO_PDO_CAF,PDO_SN38_PDO_CAF,INHBA,TGFBR3,0.21790081,0.054,0.046588242,0.08466115,-0.05867879,0.010592279,0.7483758,0.0,1.0,1.0,0.9589842209034116
3226,Fibroblast_DMSO_CAF,PDO_SN38_PDO_CAF,PAM,DPP4,0.8835802,0.0,0.38166627,0.27728245,0.21242797,0.016155064,0.89487815,0.0,1.0,1.0,0.959166482613732
15995,PDO_SN38_PDO_CAF,PDO_SN38_PDO_CAF,PCSK9,LDLR,0.77076846,0.0,0.38158265,0.22370754,0.32962483,0.0523291,0.89486784,0.0,1.0,0.9809219804279361,0.9595790597984648
8530,Fibroblast_SN38_PDO_CAF,Fibroblast_DMSO_CAF,INHBA,ENG,0.22812563,0.0,0.046596657,0.5072305,0.47419974,0.073198915,0.74839276,0.0,1.0,0.3998190764219686,0.9597957806357863
10340,Fibroblast_SN38_PDO_CAF,PDO_SN38_PDO,FN1,ITGA2,0.92495126,0.0,0.38158017,0.51233387,0.63199425,0.014067882,0.89486754,0.0,1.0,1.0,0.9599916780965023
